Date,Open,High,Low,Close,Volume,Adj Close
2004-08-09,3726.51001,3736.550049,3666.050049,3690.330078,000,3690.330078
2004-08-06,3818.780029,3818.780029,3719.459961,3727.73999,000,3727.73999
2004-08-05,3834.27002,3858.659912,3828.689941,3829.030029,000,3829.030029
2004-08-04,3867.469971,3867.469971,3807.25,3823.73999,000,3823.73999
2004-08-03,3869.139893,3891.780029,3864.790039,3877.320068,000,3877.320068
2004-08-02,3891.179932,3891.179932,3841.72998,3862.709961,000,3862.709961
2004-07-30,3900.889893,3911.300049,3867.080078,3895.610107,000,3895.610107
2004-07-29,3815.360107,3895.350098,3815.360107,3889.679932,000,3889.679932
2004-07-28,3829.040039,3856.659912,3797.73999,3807.209961,000,3807.209961
2004-07-27,3755.429932,3815.120117,3755.429932,3814.080078,000,3814.080078
2004-07-26,3795.659912,3811.379883,3749.040039,3752.590088,000,3752.590088
2004-07-23,3805.300049,3824.76001,3785.290039,3797.330078,000,3797.330078
2004-07-22,3867.209961,3867.209961,3796.290039,3801.050049,000,3801.050049
2004-07-21,3849.639893,3899.419922,3849.639893,3877.47998,000,3877.47998
2004-07-20,3809.360107,3839.72998,3785.340088,3837.600098,000,3837.600098
2004-07-19,3845.030029,3845.800049,3812.629883,3812.629883,000,3812.629883
2004-07-16,3848.139893,3883.060059,3837.629883,3845.929932,000,3845.929932
2004-07-15,3898.199951,3898.199951,3847.189941,3847.189941,000,3847.189941
2004-07-14,3894.570068,3898.840088,3851.350098,3898.840088,000,3898.840088
2004-07-13,3897.310059,3919.23999,3892.139893,3903.879883,000,3903.879883
2004-07-12,3911.540039,3928.070068,3884.419922,3893.23999,000,3893.23999
2004-07-09,3932.26001,3932.590088,3882.75,3924.48999,000,3924.48999
2004-07-08,3921.419922,3936.98999,3894.72998,3934.47998,000,3934.47998
2004-07-07,3944.360107,3958.889893,3922.459961,3930.580078,000,3930.580078
2004-07-06,4001.540039,4008.100098,3935.919922,3944.879883,000,3944.879883
2004-07-05,3998.189941,4011.540039,3991.159912,3995.72998,000,3995.72998
2004-07-02,4030.459961,4030.459961,3990.50,3998.77002,000,3998.77002
2004-07-01,4078.360107,4101.52002,4026.560059,4035.02002,000,4035.02002
2004-06-30,4070.070068,4090.75,4052.72998,4052.72998,000,4052.72998
2004-06-29,4067.919922,4086.070068,4050.219971,4069.72998,000,4069.72998
2004-06-28,4016.820068,4076.580078,4004.50,4069.350098,000,4069.350098
2004-06-25,4006.73999,4020.159912,3987.02002,4013.350098,000,4013.350098
2004-06-24,3954.209961,4012.669922,3954.209961,4007.050049,000,4007.050049
2004-06-23,3933.850098,3966.889893,3933.850098,3945.100098,000,3945.100098
2004-06-22,3985.419922,3985.419922,3916.419922,3928.389893,000,3928.389893
2004-06-21,4008.50,4029.110107,3977.800049,3989.310059,000,3989.310059
2004-06-18,3976.300049,4004.860107,3966.219971,3999.790039,000,3999.790039
2004-06-17,3996.97998,4018.600098,3971.77002,3985.459961,000,3985.459961
2004-06-16,3991.080078,4014.810059,3991.080078,4003.23999,000,4003.23999
2004-06-15,3946.169922,3995.429932,3933.120117,3987.300049,000,3987.300049
2004-06-14,4008.610107,4008.610107,3939.169922,3948.649902,000,3948.649902
2004-06-11,4017.449951,4019.379883,3993.27002,4014.560059,000,4014.560059
2004-06-10,3997.209961,4027.399902,3992.530029,4021.639893,000,4021.639893
2004-06-09,4024.389893,4036.459961,3990.639893,3997.76001,000,3997.76001
2004-06-08,4021.790039,4040.77002,4003.120117,4018.949951,000,4018.949951
2004-06-07,3973.449951,4025.080078,3973.449951,4017.810059,000,4017.810059
2004-06-04,3917.800049,3973.570068,3913.77002,3961.929932,000,3961.929932
2004-06-03,3890.27002,3917.659912,3870.840088,3917.080078,000,3917.080078
2004-06-02,3868.939941,3917.72998,3868.939941,3888.310059,000,3888.310059
2004-06-01,3924.300049,3929.879883,3856.040039,3864.179932,000,3864.179932
2004-05-31,3904.389893,3927.949951,3898.399902,3921.409912,000,3921.409912
2004-05-28,3921.889893,3940.709961,3892.310059,3902.719971,000,3902.719971
2004-05-27,3872.030029,3926.620117,3872.030029,3913.330078,000,3913.330078
2004-05-26,3830.719971,3901.310059,3830.719971,3867.52002,000,3867.52002
2004-05-25,3859.639893,3859.639893,3809.97998,3828.070068,000,3828.070068
2004-05-24,3842.409912,3901.47998,3842.409912,3867.840088,000,3867.840088
2004-05-21,3842.23999,3869.199951,3808.600098,3831.840088,000,3831.840088
2004-05-20,3855.629883,3855.629883,3812.040039,3839.320068,000,3839.320068
2004-05-19,3799.429932,3883.149902,3799.429932,3872.26001,000,3872.26001
2004-05-18,3756.860107,3796.72998,3754.060059,3789.23999,000,3789.23999
2004-05-17,3801.469971,3801.469971,3710.02002,3754.370117,000,3754.370117
2004-05-14,3824.550049,3833.02002,3769.590088,3803.100098,000,3803.100098
2004-05-13,3781.75,3827.030029,3779.75,3824.929932,000,3824.929932
2004-05-12,3846.689941,3851.73999,3769.879883,3776.23999,000,3776.23999
2004-05-11,3790.709961,3850.52002,3790.709961,3849.840088,000,3849.840088
2004-05-10,3894.97998,3894.97998,3776.360107,3784.610107,000,3784.610107
2004-05-07,3909.610107,3923.159912,3852.899902,3895.639893,000,3895.639893
2004-05-06,4011.830078,4012.919922,3900.51001,3909.459961,000,3909.459961
2004-05-05,3975.659912,4029.320068,3964.290039,4022.100098,000,4022.100098
2004-05-04,4002.280029,4018.709961,3976.209961,3990.75,000,3990.75
2004-05-03,3972.879883,4011.439941,3945.52002,4007.649902,000,4007.649902
2004-04-30,3998.530029,4008.070068,3968.860107,3985.209961,000,3985.209961
2004-04-29,4051.25,4061.949951,3987.00,4008.909912,000,4008.909912
2004-04-28,4130.490234,4133.859863,4062.590088,4065.73999,000,4065.73999
2004-04-27,4124.689941,4151.080078,4112.859863,4134.100098,000,4134.100098
2004-04-26,4105.970215,4156.890137,4105.970215,4125.830078,000,4125.830078
2004-04-23,4080.370117,4129.140137,4080.370117,4103.620117,000,4103.620117
2004-04-22,4043.370117,4062.830078,4002.449951,4059.149902,000,4059.149902
2004-04-21,4050.469971,4055.26001,4013.300049,4026.149902,000,4026.149902
2004-04-20,4034.280029,4083.27002,4034.280029,4061.129883,000,4061.129883
2004-04-19,4033.00,4040.679932,3995.590088,4025.070068,000,4025.070068
2004-04-16,4004.610107,4043.530029,3986.620117,4033.97998,000,4033.97998
2004-04-15,4011.27002,4034.320068,3989.209961,4004.610107,000,4004.610107
2004-04-14,4058.909912,4058.909912,3970.02002,4012.77002,000,4012.77002
2004-04-13,4016.090088,4094.22998,4016.090088,4071.419922,000,4071.419922
2004-04-08,4030.560059,4058.290039,4004.570068,4013.530029,000,4013.530029
2004-04-07,4023.709961,4048.610107,4000.439941,4001.159912,000,4001.159912
2004-04-06,4064.75,4065.709961,4010.72998,4022.810059,000,4022.810059
2004-04-05,4015.22998,4059.080078,4006.469971,4048.600098,000,4048.600098
2004-04-02,3924.47998,4008.080078,3921.50,4007.600098,000,4007.600098
2004-04-01,3858.340088,3928.629883,3857.040039,3924.850098,000,3924.850098
2004-03-31,3876.469971,3901.050049,3840.110107,3856.699951,000,3856.699951
2004-03-30,3880.399902,3883.659912,3845.570068,3874.040039,000,3874.040039
2004-03-29,3828.040039,3886.360107,3823.669922,3881.25,000,3881.25
2004-03-26,3834.850098,3849.98999,3802.22998,3822.330078,000,3822.330078
2004-03-25,3729.76001,3811.919922,3729.76001,3811.919922,000,3811.919922
2004-03-24,3732.300049,3758.439941,3692.399902,3726.070068,000,3726.070068
2004-03-23,3722.949951,3772.840088,3715.409912,3728.820068,000,3728.820068
2004-03-22,3802.530029,3802.530029,3696.179932,3729.22998,000,3729.22998
2004-03-19,3838.379883,3863.01001,3805.149902,3819.149902,000,3819.149902
2004-03-18,3898.379883,3902.73999,3821.879883,3827.429932,000,3827.429932
2004-03-17,3828.26001,3902.850098,3828.26001,3896.790039,000,3896.790039
2004-03-16,3810.879883,3851.01001,3775.110107,3822.370117,000,3822.370117
2004-03-15,3908.610107,3909.870117,3807.939941,3810.76001,000,3810.76001
2004-03-12,3879.629883,3920.409912,3824.540039,3915.379883,000,3915.379883
2004-03-11,4040.51001,4040.51001,3875.590088,3904.949951,000,3904.949951
2004-03-10,4077.639893,4077.639893,4024.810059,4044.699951,000,4044.699951
2004-03-09,4143.97998,4143.97998,4077.030029,4087.550049,000,4087.550049
2004-03-08,4131.339844,4163.189941,4131.339844,4145.990234,000,4145.990234
2004-03-05,4136.790039,4151.839844,4090.899902,4126.140137,000,4126.140137
2004-03-04,4077.310059,4138.850098,4077.310059,4133.779785,000,4133.779785
2004-03-03,4088.889893,4096.410156,4058.110107,4071.699951,000,4071.699951
2004-03-02,4057.080078,4101.060059,4057.080078,4100.339844,000,4100.339844
2004-03-01,4026.189941,4061.100098,4026.189941,4054.429932,000,4054.429932
2004-02-27,4027.360107,4052.580078,4017.909912,4018.159912,000,4018.159912
2004-02-26,4008.389893,4019.310059,3973.800049,4007.810059,000,4007.810059
2004-02-25,3993.300049,4008.030029,3960.409912,3995.340088,000,3995.340088
2004-02-24,4067.909912,4067.909912,3967.870117,3991.419922,000,3991.419922
2004-02-23,4074.110107,4106.080078,4065.25,4068.709961,000,4068.709961
2004-02-20,4124.509766,4135.549805,4055.560059,4073.350098,000,4073.350098
2004-02-19,4099.919922,4147.339844,4099.919922,4141.529785,000,4141.529785
2004-02-18,4096.72998,4111.50,4085.290039,4095.340088,000,4095.340088
2004-02-17,4073.77002,4099.799805,4070.649902,4095.860107,000,4095.860107
2004-02-16,4054.959961,4070.459961,4040.48999,4070.459961,000,4070.459961
2004-02-13,4121.450195,4130.75,4047.919922,4057.050049,000,4057.050049
2004-02-12,4138.169922,4150.560059,4106.310059,4121.649902,000,4121.649902
2004-02-11,4111.890137,4125.589844,4101.140137,4122.160156,000,4122.160156
2004-02-10,4100.75,4114.779785,4083.330078,4110.799805,000,4110.799805
2004-02-09,4051.360107,4102.459961,4051.360107,4098.970215,000,4098.970215
2004-02-06,4015.02002,4053.02002,4007.870117,4044.98999,000,4044.98999
2004-02-05,4025.399902,4054.929932,4009.560059,4014.790039,000,4014.790039
2004-02-04,4050.080078,4050.080078,4008.800049,4028.370117,000,4028.370117
2004-02-03,4074.419922,4075.800049,4019.00,4057.51001,000,4057.51001
2004-02-02,4062.790039,4087.209961,4046.300049,4071.600098,000,4071.600098
2004-01-30,4106.649902,4116.52002,4048.52002,4058.600098,000,4058.600098
2004-01-29,4117.580078,4126.640137,4092.050049,4095.709961,000,4095.709961
2004-01-28,4124.490234,4157.180176,4105.970215,4150.240234,000,4150.240234
2004-01-27,4141.859863,4175.47998,4129.120117,4134.419922,000,4134.419922
2004-01-26,4152.089844,4152.089844,4116.069824,4128.680176,000,4128.680176
2004-01-23,4140.759766,4164.259766,4130.859863,4151.830078,000,4151.830078
2004-01-22,4144.040039,4171.490234,4129.22998,4139.859863,000,4139.859863
2004-01-21,4109.640137,4138.040039,4099.470215,4138.040039,000,4138.040039
2004-01-20,4141.330078,4156.080078,4101.540039,4106.410156,000,4106.410156
2004-01-19,4111.890137,4151.720215,4111.890137,4139.919922,000,4139.919922
2004-01-16,4090.800049,4122.930176,4090.800049,4111.640137,000,4111.640137
2004-01-15,4047.629883,4081.620117,4026.909912,4068.75,000,4068.75
2004-01-14,3993.330078,4056.22998,3980.330078,4055.209961,000,4055.209961
2004-01-13,4006.850098,4033.669922,3990.610107,3996.219971,000,3996.219971
2004-01-12,4010.050049,4010.050049,3980.189941,3995.909912,000,3995.909912
2004-01-09,4059.100098,4073.330078,3982.830078,4016.179932,000,4016.179932
2004-01-08,4013.149902,4070.469971,4013.149902,4045.429932,000,4045.429932
2004-01-07,4039.649902,4050.98999,3985.949951,4004.399902,000,4004.399902
2004-01-06,4038.419922,4047.030029,4003.47998,4035.439941,000,4035.439941
2004-01-05,4019.939941,4040.97998,4001.48999,4035.899902,000,4035.899902
2004-01-02,3969.040039,4022.959961,3969.040039,4018.50,000,4018.50
2003-12-30,3957.929932,3996.280029,3957.929932,3965.159912,000,3965.159912
2003-12-29,3907.570068,3957.22998,3907.570068,3952.719971,000,3952.719971
2003-12-23,3884.100098,3913.26001,3884.100098,3903.340088,000,3903.340088
2003-12-22,3891.669922,3909.409912,3870.560059,3876.939941,000,3876.939941
2003-12-19,3881.969971,3907.909912,3876.439941,3898.419922,000,3898.419922
2003-12-18,3847.320068,3878.889893,3823.709961,3870.879883,000,3870.879883
2003-12-17,3870.159912,3880.070068,3840.959961,3847.570068,000,3847.570068
2003-12-16,3862.820068,3878.629883,3835.939941,3865.97998,000,3865.97998
2003-12-15,3866.919922,3930.26001,3866.919922,3875.469971,000,3875.469971
2003-12-12,3864.590088,3904.429932,3847.629883,3860.129883,000,3860.129883
2003-12-11,3833.219971,3864.340088,3826.929932,3858.850098,000,3858.850098
2003-12-10,3841.870117,3847.929932,3798.00,3820.919922,000,3820.919922
2003-12-09,3812.919922,3878.449951,3812.919922,3846.179932,000,3846.179932
2003-12-08,3834.889893,3834.889893,3778.72998,3806.540039,000,3806.540039
2003-12-05,3856.47998,3874.550049,3813.600098,3841.72998,000,3841.72998
2003-12-04,3871.50,3894.820068,3848.02002,3874.780029,000,3874.780029
2003-12-03,3808.300049,3875.659912,3801.76001,3875.659912,000,3875.659912
2003-12-02,3821.639893,3838.090088,3788.929932,3809.26001,000,3809.26001
2003-12-01,3752.719971,3829.459961,3752.719971,3821.199951,000,3821.199951
2003-11-28,3748.22998,3771.100098,3692.01001,3745.949951,000,3745.949951
2003-11-27,3741.629883,3756.110107,3729.179932,3744.98999,000,3744.98999
2003-11-26,3731.290039,3786.370117,3712.97998,3712.97998,000,3712.97998
2003-11-25,3744.469971,3767.919922,3727.800049,3733.159912,000,3733.159912
2003-11-24,3642.699951,3743.370117,3642.699951,3737.090088,000,3737.090088
2003-11-21,3637.620117,3658.219971,3619.919922,3642.25,000,3642.25
2003-11-20,3663.629883,3671.379883,3576.52002,3638.040039,000,3638.040039
2003-11-19,3659.969971,3659.969971,3594.610107,3652.290039,000,3652.290039
2003-11-18,3693.080078,3715.879883,3644.959961,3666.280029,000,3666.280029
2003-11-17,3792.889893,3792.889893,3664.949951,3674.540039,000,3674.540039
2003-11-14,3752.179932,3812.899902,3746.909912,3797.399902,000,3797.399902
2003-11-13,3756.300049,3813.199951,3739.25,3765.590088,000,3765.590088
2003-11-12,3730.139893,3754.350098,3696.949951,3748.340088,000,3748.340088
2003-11-11,3739.469971,3739.469971,3699.98999,3729.870117,000,3729.870117
2003-11-10,3778.27002,3789.290039,3737.25,3746.23999,000,3746.23999
2003-11-07,3744.409912,3814.209961,3744.409912,3782.560059,000,3782.560059
2003-11-06,3719.850098,3759.870117,3683.459961,3733.929932,000,3733.929932
2003-11-05,3737.320068,3745.179932,3690.870117,3717.699951,000,3717.699951
2003-11-04,3742.530029,3768.540039,3724.209961,3741.709961,000,3741.709961
2003-11-03,3657.610107,3750.25,3651.77002,3744.50,000,3744.50
2003-10-31,3639.360107,3657.620117,3612.669922,3655.98999,000,3655.98999
2003-10-30,3620.00,3675.780029,3583.469971,3639.659912,000,3639.659912
2003-10-29,3597.52002,3627.179932,3583.790039,3615.419922,000,3615.419922
2003-10-28,3531.97998,3600.75,3531.97998,3586.929932,000,3586.929932
2003-10-27,3459.070068,3529.429932,3459.070068,3517.100098,000,3517.100098
2003-10-24,3495.209961,3495.209961,3439.090088,3452.639893,000,3452.639893
2003-10-23,3486.909912,3502.949951,3423.340088,3497.139893,000,3497.139893
2003-10-22,3560.929932,3571.300049,3488.75,3490.600098,000,3490.600098
2003-10-21,3567.350098,3593.50,3536.800049,3580.080078,000,3580.080078
2003-10-20,3520.540039,3566.639893,3496.570068,3559.330078,000,3559.330078
2003-10-17,3577.639893,3593.75,3510.810059,3516.669922,000,3516.669922
2003-10-16,3568.719971,3594.959961,3524.100098,3577.719971,000,3577.719971
2003-10-15,3542.25,3606.00,3540.840088,3570.580078,000,3570.580078
2003-10-14,3543.169922,3567.120117,3504.459961,3538.129883,000,3538.129883
2003-10-13,3480.129883,3554.530029,3480.129883,3538.389893,000,3538.389893
2003-10-10,3479.219971,3512.209961,3455.959961,3471.25,000,3471.25
2003-10-09,3395.030029,3491.199951,3389.139893,3481.899902,000,3481.899902
2003-10-08,3357.699951,3432.090088,3342.909912,3395.330078,000,3395.330078
2003-10-07,3407.719971,3409.219971,3332.820068,3355.780029,000,3355.780029
2003-10-06,3414.060059,3416.75,3379.530029,3404.909912,000,3404.909912
2003-10-03,3283.379883,3439.889893,3283.379883,3419.00,000,3419.00
2003-10-02,3330.939941,3354.639893,3267.98999,3276.639893,000,3276.639893
2003-10-01,3255.76001,3329.830078,3217.399902,3329.830078,000,3329.830078
2003-09-30,3317.590088,3330.219971,3202.870117,3256.780029,000,3256.780029
2003-09-29,3324.00,3364.580078,3280.100098,3323.379883,000,3323.379883
2003-09-26,3325.76001,3345.139893,3275.540039,3324.850098,000,3324.850098
2003-09-25,3305.540039,3361.830078,3301.389893,3326.27002,000,3326.27002
2003-09-24,3414.659912,3450.939941,3285.97998,3307.340088,000,3307.340088
2003-09-23,3459.399902,3483.77002,3396.320068,3411.02002,000,3411.02002
2003-09-22,3578.159912,3578.159912,3456.27002,3456.27002,000,3456.27002
2003-09-19,3617.129883,3629.590088,3578.699951,3578.699951,000,3578.699951
2003-09-18,3562.879883,3623.610107,3554.01001,3612.02002,000,3612.02002
2003-09-17,3573.290039,3613.219971,3551.810059,3561.030029,000,3561.030029
2003-09-16,3522.810059,3568.679932,3508.870117,3564.75,000,3564.75
2003-09-15,3512.280029,3547.330078,3506.379883,3516.310059,000,3516.310059
2003-09-12,3564.550049,3573.199951,3473.790039,3508.060059,000,3508.060059
2003-09-11,3525.50,3566.850098,3495.110107,3566.850098,000,3566.850098
2003-09-10,3586.800049,3586.800049,3524.169922,3536.870117,000,3536.870117
2003-09-09,3645.879883,3670.300049,3583.370117,3594.399902,000,3594.399902
2003-09-08,3612.850098,3656.620117,3612.389893,3641.530029,000,3641.530029
2003-09-05,3671.929932,3676.879883,3597.590088,3607.709961,000,3607.709961
2003-09-04,3638.919922,3671.419922,3628.949951,3668.669922,000,3668.669922
2003-09-03,3570.25,3656.669922,3570.25,3647.51001,000,3647.51001
2003-09-02,3570.090088,3588.459961,3536.26001,3567.199951,000,3567.199951
2003-09-01,3493.340088,3577.870117,3493.340088,3571.219971,000,3571.219971
2003-08-29,3510.320068,3531.800049,3479.919922,3484.580078,000,3484.580078
2003-08-28,3486.370117,3530.139893,3465.679932,3492.669922,000,3492.669922
2003-08-27,3462.159912,3493.459961,3451.810059,3483.080078,000,3483.080078
2003-08-26,3498.889893,3532.23999,3438.860107,3455.47998,000,3455.47998
2003-08-25,3547.649902,3547.649902,3489.77002,3500.090088,000,3500.090088
2003-08-22,3563.300049,3588.530029,3534.419922,3549.050049,000,3549.050049
2003-08-21,3501.409912,3565.469971,3501.409912,3565.469971,000,3565.469971
2003-08-20,3507.25,3515.169922,3461.379883,3501.22998,000,3501.22998
2003-08-19,3511.050049,3545.080078,3486.439941,3504.530029,000,3504.530029
2003-08-18,3447.580078,3507.22998,3447.580078,3507.22998,000,3507.22998
2003-08-15,3449.560059,3470.530029,3434.22998,3443.929932,000,3443.929932
2003-08-14,3398.129883,3452.699951,3379.50,3452.699951,000,3452.699951
2003-08-13,3388.550049,3428.97998,3376.300049,3398.889893,000,3398.889893
2003-08-12,3342.590088,3399.76001,3342.590088,3381.709961,000,3381.709961
2003-08-11,3333.070068,3361.669922,3309.850098,3339.580078,000,3339.580078
2003-08-08,3339.870117,3367.169922,3309.219971,3332.23999,000,3332.23999
2003-08-07,3370.50,3370.50,3299.77002,3331.889893,000,3331.889893
2003-08-06,3427.48999,3427.48999,3318.159912,3375.659912,000,3375.659912
2003-08-05,3414.100098,3454.76001,3399.199951,3438.360107,000,3438.360107
2003-08-04,3433.719971,3464.600098,3363.949951,3405.310059,000,3405.310059
2003-08-01,3481.810059,3481.810059,3403.030029,3438.889893,000,3438.889893
2003-07-31,3432.75,3487.860107,3399.860107,3487.860107,000,3487.860107
2003-07-30,3418.48999,3449.209961,3395.73999,3429.030029,000,3429.030029
2003-07-29,3417.51001,3452.179932,3373.629883,3428.120117,000,3428.120117
2003-07-28,3360.669922,3425.449951,3360.669922,3417.77002,000,3417.77002
2003-07-25,3367.709961,3371.929932,3313.560059,3356.889893,000,3356.889893
2003-07-24,3305.810059,3377.590088,3281.949951,3374.820068,000,3374.820068
2003-07-23,3323.699951,3338.77002,3277.23999,3304.47998,000,3304.47998
2003-07-22,3295.340088,3321.879883,3254.189941,3318.149902,000,3318.149902
2003-07-21,3370.070068,3390.610107,3281.060059,3287.00,000,3287.00
2003-07-18,3328.909912,3378.139893,3328.060059,3366.709961,000,3366.709961
2003-07-17,3384.860107,3384.860107,3312.899902,3330.679932,000,3330.679932
2003-07-16,3385.179932,3430.76001,3358.679932,3387.639893,000,3387.639893
2003-07-15,3391.840088,3429.889893,3372.50,3384.689941,000,3384.689941
2003-07-14,3335.120117,3404.469971,3333.969971,3396.070068,000,3396.070068
2003-07-11,3264.580078,3332.120117,3245.449951,3326.51001,000,3326.51001
2003-07-10,3322.040039,3322.040039,3255.889893,3269.840088,000,3269.840088
2003-07-09,3343.129883,3358.060059,3299.73999,3322.429932,000,3322.429932
2003-07-08,3335.00,3363.429932,3308.790039,3344.459961,000,3344.459961
2003-07-07,3244.939941,3359.01001,3244.939941,3332.870117,000,3332.870117
2003-07-04,3237.800049,3243.72998,3213.610107,3239.610107,000,3239.610107
2003-07-03,3237.050049,3261.580078,3196.72998,3241.919922,000,3241.919922
2003-07-02,3148.100098,3243.040039,3148.100098,3241.040039,000,3241.040039
2003-07-01,3217.209961,3217.209961,3119.350098,3146.550049,000,3146.550049
2003-06-30,3228.810059,3271.310059,3181.76001,3220.580078,000,3220.580078
2003-06-27,3251.870117,3263.120117,3207.129883,3224.659912,000,3224.659912
2003-06-26,3194.97998,3246.669922,3157.699951,3241.219971,000,3241.219971
2003-06-25,3217.22998,3237.47998,3180.030029,3198.820068,000,3198.820068
2003-06-24,3185.179932,3228.370117,3165.25,3217.340088,000,3217.340088
2003-06-23,3236.959961,3246.25,3173.179932,3186.389893,000,3186.389893
2003-06-20,3237.22998,3267.669922,3218.050049,3238.97998,000,3238.97998
2003-06-19,3304.23999,3324.439941,3217.459961,3247.110107,000,3247.110107
2003-06-18,3280.040039,3316.070068,3263.330078,3304.149902,000,3304.149902
2003-06-17,3276.159912,3321.50,3264.100098,3286.47998,000,3286.47998
2003-06-16,3156.800049,3264.50,3122.399902,3264.50,000,3264.50
2003-06-13,3220.820068,3246.139893,3157.290039,3168.709961,000,3168.709961
2003-06-12,3180.610107,3253.699951,3180.610107,3219.469971,000,3219.469971
2003-06-11,3145.52002,3191.330078,3133.649902,3178.149902,000,3178.149902
2003-06-10,3088.610107,3149.439941,3076.77002,3140.340088,000,3140.340088
2003-06-09,3124.590088,3132.76001,3075.189941,3094.76001,000,3094.76001
2003-06-06,3054.98999,3146.909912,3054.98999,3127.459961,000,3127.459961
2003-06-05,3086.649902,3106.27002,3020.459961,3039.76001,000,3039.76001
2003-06-04,3030.290039,3099.820068,3020.159912,3080.02002,000,3080.02002
2003-06-03,3062.860107,3062.860107,3003.159912,3026.820068,000,3026.820068
2003-06-02,2990.929932,3066.040039,2990.929932,3064.560059,000,3064.560059
2003-05-30,2907.72998,2997.620117,2906.419922,2982.679932,000,2982.679932
2003-05-29,2914.179932,2968.429932,2897.100098,2906.709961,000,2906.709961
2003-05-28,2885.530029,2958.209961,2885.530029,2919.540039,000,2919.540039
2003-05-27,2827.659912,2875.139893,2769.449951,2873.600098,000,2873.600098
2003-05-26,2821.540039,2855.280029,2812.399902,2828.280029,000,2828.280029
2003-05-23,2867.100098,2886.070068,2804.129883,2822.830078,000,2822.830078
2003-05-22,2826.469971,2865.209961,2817.629883,2865.209961,000,2865.209961
2003-05-21,2841.330078,2853.040039,2773.77002,2827.25,000,2827.25
2003-05-20,2848.189941,2875.399902,2820.409912,2838.929932,000,2838.929932
2003-05-19,2976.379883,2976.379883,2841.02002,2850.679932,000,2850.679932
2003-05-16,2987.449951,3029.48999,2952.179932,2989.080078,000,2989.080078
2003-05-15,2926.790039,2989.379883,2902.52002,2989.379883,000,2989.379883
2003-05-14,2906.949951,2960.22998,2888.199951,2926.030029,000,2926.030029
2003-05-13,2941.570068,2951.98999,2883.310059,2909.949951,000,2909.949951
2003-05-12,2961.139893,2972.719971,2871.610107,2937.26001,000,2937.26001
2003-05-09,2892.629883,2956.590088,2861.699951,2956.590088,000,2956.590088
2003-05-08,3005.120117,3016.570068,2884.51001,2886.080078,000,2886.080078
2003-05-07,3063.409912,3068.080078,2992.790039,3005.639893,000,3005.639893
2003-05-06,3002.399902,3066.949951,2977.620117,3066.949951,000,3066.949951
2003-05-05,2991.73999,3039.26001,2978.709961,3013.040039,000,3013.040039
2003-05-02,2938.719971,2986.00,2888.459961,2986.00,000,2986.00
2003-04-30,2914.469971,2967.080078,2914.02002,2942.040039,000,2942.040039
2003-04-29,2958.120117,3004.790039,2908.959961,2908.959961,000,2908.959961
2003-04-28,2834.459961,2953.919922,2821.350098,2953.919922,000,2953.919922
2003-04-25,2892.459961,2909.139893,2828.840088,2838.22998,000,2838.22998
2003-04-24,2967.620117,2969.949951,2881.040039,2891.620117,000,2891.620117
2003-04-23,2968.800049,3000.76001,2932.72998,2974.399902,000,2974.399902
2003-04-22,2898.360107,2965.209961,2843.800049,2960.959961,000,2960.959961
2003-04-17,2820.350098,2899.97998,2801.169922,2899.780029,000,2899.780029
2003-04-16,2843.330078,2915.689941,2824.679932,2824.679932,000,2824.679932
2003-04-15,2792.060059,2867.639893,2792.060059,2834.120117,000,2834.120117
2003-04-14,2741.659912,2787.379883,2700.330078,2776.780029,000,2776.780029
2003-04-11,2700.610107,2797.419922,2700.610107,2733.949951,000,2733.949951
2003-04-10,2730.969971,2763.649902,2685.800049,2697.100098,000,2697.100098
2003-04-09,2756.620117,2824.98999,2696.320068,2734.100098,000,2734.100098
2003-04-08,2798.73999,2809.169922,2740.610107,2767.790039,000,2767.790039
2003-04-07,2654.76001,2814.389893,2654.439941,2808.939941,000,2808.939941
2003-04-04,2573.159912,2656.25,2553.669922,2654.070068,000,2654.070068
2003-04-03,2582.949951,2644.959961,2557.189941,2569.810059,000,2569.810059
2003-04-02,2462.209961,2589.350098,2462.209961,2589.350098,000,2589.350098
2003-04-01,2426.23999,2473.939941,2395.719971,2450.189941,000,2450.189941
2003-03-31,2511.98999,2511.98999,2396.600098,2423.870117,000,2423.870117
2003-03-28,2580.959961,2581.649902,2498.290039,2520.840088,000,2520.840088
2003-03-27,2583.27002,2589.679932,2511.959961,2584.050049,000,2584.050049
2003-03-26,2634.889893,2680.530029,2579.330078,2579.330078,000,2579.330078
2003-03-25,2541.790039,2636.719971,2481.709961,2636.100098,000,2636.100098
2003-03-24,2712.620117,2712.620117,2548.370117,2548.370117,000,2548.370117
2003-03-21,2607.699951,2731.570068,2603.850098,2715.060059,000,2715.060059
2003-03-20,2607.76001,2657.50,2551.909912,2604.850098,000,2604.850098
2003-03-19,2576.959961,2675.02002,2524.52002,2615.219971,000,2615.219971
2003-03-18,2490.780029,2624.97998,2490.780029,2584.610107,000,2584.610107
2003-03-17,2398.110107,2520.540039,2327.870117,2487.120117,000,2487.120117
2003-03-14,2356.360107,2482.139893,2356.360107,2403.189941,000,2403.189941
2003-03-13,2203.969971,2354.310059,2203.969971,2354.310059,000,2354.310059
2003-03-12,2300.110107,2319.649902,2188.75,2202.959961,000,2202.959961
2003-03-11,2324.01001,2348.080078,2258.570068,2305.300049,000,2305.300049
